"1602.09017","Tobias Rindlisbacher","Tobias Rindlisbacher, Oscar Akerlund and Philippe de Forcrand","Sampling of General Correlators in Worm Algorithm-based Simulations","43 pages, 15 figures","Nucl. Phys. B909 (2016) 542-583","10.1016/j.nuclphysb.2016.05.026","CERN-TH-2016-056","hep-lat","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Using the complex $\phi^4$-model as a prototype for a system which is
simulated by a worm algorithm, we show that not only the charged correlator
$<\phi^{*}(x)\phi(y)>$, but also more general correlators such as
$<|\phi(x)||\phi(y)|>$ or $<\text{arg}(\phi(x))\text{arg}(\phi(y))>$, as well
as condensates like $<|\phi|>$, can be measured at every step of the Monte
Carlo evolution of the worm instead of on closed-worm configurations only. The
method generalizes straightforwardly to other systems simulated by worms, such
as spin or sigma models.
","[{""version"":""v1"",""created"":""Mon, 29 Feb 2016 16:05:20 GMT""},{""version"":""v2"",""created"":""Thu, 17 Mar 2016 11:12:41 GMT""},{""version"":""v3"",""created"":""Sun, 19 Jun 2016 07:08:43 GMT""}]","2016-08-15"
"1603.00148","Do Thi Hoai","P. T. Nhung, D. T. Hoai, P. N. Diep, N. T. Phuong, N. T. Thao, P.
  Tuan-Anh and P. Darriulat","Morphology and kinematics of the gas envelope of Mira Ceti","16 pages, 21 figures",,"10.1093/mnras/stw996",,"astro-ph.SR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Observations of 12CO(3-2) emission of the circumbinary envelope of Mira Ceti,
made by ALMA are analysed. The observed Doppler velocity distribution is made
of three components: a blue-shifted south-eastern arc, which can be described
as a ring in slow radial expansion, ~1.7 km/s, making an angle of ~50 deg with
the plane of the sky and born some 2000 years ago; a few arcs, probably born at
the same epoch as the blue-shifted arc, all sharing Doppler velocities
red-shifted by approximately 3 +/- 2 km/s with respect to the main star; the
third, central region dominated by the circumbinary envelope, displaying two
outflows in the south-western and north-eastern hemispheres. At short distances
from the star, up to ~1.5"", these hemispheres display very different
morphologies: the south-western outflow covers a broad solid angle, expands
radially at a rate between 5 and 10 km/s and is slightly red shifted; the
north-eastern outflow consists of two arms, both blue-shifted, bracketing a
broad dark region where emission is suppressed. At distances between ~1.5"" and
~2.5"" the asymmetry between the two hemispheres is significantly smaller and
detached arcs, particularly spectacular in the north-eastern hemisphere are
present. Close to the stars, we observe a mass of gas surrounding Mira B, with
a size of a few tens of AU, and having Doppler velocities with respect to Mira
B reaching +/-1.5 km/s, which we interpret as gas flowing from Mira A toward
Mira B.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 05:27:54 GMT""},{""version"":""v2"",""created"":""Mon, 25 Apr 2016 08:32:11 GMT""}]","2016-05-25"
"1603.00149","Sleiman Mhanna Mr.","Sleiman Mhanna, Archie Chapman, and Gregor Verbic","A Fast Distributed Algorithm for Large-Scale Demand Response Aggregation","Accepted in IEEE Transactions on Smart Grid",,"10.1109/TSG.2016.2536740",,"cs.DC math.OC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A major challenge to implementing residential demand response is that of
aligning the objectives of many households, each of which aims to minimize its
payments and maximize its comfort level, while balancing this with the
objectives of an aggregator that aims to minimize the cost of electricity
purchased in a pooled wholesale market. This paper presents a fast distributed
algorithm for aggregating a large number of households with a mixture of
discrete and continuous energy levels. A distinctive feature of the method in
this paper is that the nonconvex DR problem is decomposed in terms of
households as opposed to devices, which allows incorporating more intricate
couplings between energy storage devices, appliances and distributed energy
resources. The proposed method is a fast distributed algorithm applied to the
double smoothed dual function of the adopted DR model. The method is tested on
systems with up to 2560 households, each with 10 devices on average. The
proposed algorithm is designed to terminate in 60 iterations irrespective of
system size, which can be ideal for an on-line version of this problem.
Moreover, numerical results show that with minimal parameter tuning, the
algorithm exhibits a very similar convergence behavior throughout the studied
systems and converges to near-optimal solutions, which corroborates its
scalability.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 05:38:20 GMT""}]","2016-11-18"
"1603.00150","Dylan Campbell","Dylan Campbell and Lars Petersson","GOGMA: Globally-Optimal Gaussian Mixture Alignment","Manuscript in press 2016 IEEE Conference on Computer Vision and
  Pattern Recognition",,,,"cs.CV cs.RO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Gaussian mixture alignment is a family of approaches that are frequently used
for robustly solving the point-set registration problem. However, since they
use local optimisation, they are susceptible to local minima and can only
guarantee local optimality. Consequently, their accuracy is strongly dependent
on the quality of the initialisation. This paper presents the first
globally-optimal solution to the 3D rigid Gaussian mixture alignment problem
under the L2 distance between mixtures. The algorithm, named GOGMA, employs a
branch-and-bound approach to search the space of 3D rigid motions SE(3),
guaranteeing global optimality regardless of the initialisation. The geometry
of SE(3) was used to find novel upper and lower bounds for the objective
function and local optimisation was integrated into the scheme to accelerate
convergence without voiding the optimality guarantee. The evaluation
empirically supported the optimality proof and showed that the method performed
much more robustly on two challenging datasets than an existing
globally-optimal registration solution.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 05:38:50 GMT""}]","2016-03-02"
"1603.00151","Yi-Zen Chu","Yi-Zen Chu","Gravitational Wave Memory In dS$_{4+2n}$ and 4D Cosmology","30 pages, 1 figure",,"10.1088/1361-6382/34/3/035009",,"gr-qc hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We argue that massless gravitons in all even dimensional de Sitter (dS)
spacetimes higher than two admit a linear memory effect arising from their
propagation inside the null cone. Assume that gravitational waves (GWs) are
being generated by an isolated source, and over only a finite period of time.
Outside of this time interval, suppose the shear-stress of the GW source
becomes negligible relative to its energy-momentum and its mass quadrupole
moments settle to static values. We then demonstrate, the transverse-traceless
(TT) GW contribution to the perturbation of any dS$_{4+2n}$ written in a
conformally flat form -- after the source has ceased and the primary GW train
has passed -- amounts to a spacetime constant shift in the flat metric
proportional to the difference between the TT parts of the source's final and
initial mass quadrupole moments. As a byproduct, we present solutions to
Einstein's equations linearized about de Sitter backgrounds of all dimensions
greater than three. We then point out there is a similar but approximate tail
induced linear GW memory effect in 4D matter dominated universes. Our work here
serves to improve upon and extend the 4D cosmological results of
arXiv:1504.06337, which in turn preceded complementary work by Bieri, Garfinkle
and Yau (arXiv:1509.01296) and by Kehagias and Riotto (arXiv:1602.02653).
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 05:40:40 GMT""},{""version"":""v2"",""created"":""Wed, 16 Mar 2016 08:34:53 GMT""}]","2017-01-18"
"1603.00152","Ralph Willox","Ralph Willox, Takafumi Mase, Alfred Ramani and Basil Grammaticos","Full-deautonomisation of a lattice equation","11 pages, 2 figures",,"10.1088/1751-8113/49/28/28LT01",,"math-ph math.MP nlin.SI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this letter we report on the unexpected possibility of applying the
full-deautonomisation approach we recently proposed for predicting the
algebraic entropy of second-order birational mappings, to discrete lattice
equations. Moreover, we show, on two examples, that the full-deautonomisation
technique can in fact also be successfully applied to reductions of these
lattice equations to mappings with orders higher than 2. In particular, we
apply this technique to a recently discovered lattice equation that has
confined singularities while being nonintegrable, and we show that our approach
accurately predicts this nonintegrable character. Finally, we demonstrate how
our method can even be used to predict the algebraic entropy for some
nonconfining higher order mappings.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 05:43:42 GMT""}]","2016-06-22"
"1603.00153","Xue Feng Wang","Yao-Sheng Li, Wen-Long You, and Xue-Feng Wang","Quantum entanglement of electrons in a biased 1D two-probe device","14 pages, 4 figures",,,,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Electronic quantum entanglement between the central chain and the two
electrodes in an infinite one-dimensional two-probe device system is studied.
The entanglement entropy is calculated employing the nonequilibrium Green's
function method in the tight-binding model based on the relation between the
correlation matrix and the von Neumann entropy. By extending the entropy to
nonequilibrium cases, we have studied the scaling behavior when a voltage bias
is applied between the two electrodes. The entropy usually decreases with the
bias and may jump up when a quasi-state in the chain aligns in energy with the
band edges in the electrodes. Odd-even effect is observed due to the symmetry
of the chain.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 05:57:13 GMT""}]","2016-03-02"
"1603.00154","Ping Hu","Ping Hu, Chi Wan Sung, and Terence H. Chan","Broadcast Repair for Wireless Distributed Storage Systems","6 pages, 4 figures, in Proc. International Conference on Information,
  Communications and Signal Processing (ICICS), Singapore, Dec. 2015",,,,"cs.IT math.IT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In wireless distributed storage systems, storage nodes are connected by
wireless channels, which are broadcast in nature. This paper exploits this
unique feature to design an efficient repair mechanism, called broadcast
repair, for wireless distributed storage systems with multiple-node failures.
Since wireless channels are typically bandwidth limited, we advocate a new
measure on repair performance called repair-transmission bandwidth, which
measures the average number of packets transmitted by helper nodes per failed
node. The fundamental tradeoff between storage amount and repair-transmission
bandwidth is obtained. It is shown that broadcast repair outperforms
cooperative repair, which is the basic repair method for wired distributed
storage systems with multiple-node failures, in terms of storage efficiency and
repair-transmission bandwidth, thus yielding a better tradeoff curve.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 05:58:32 GMT""}]","2016-03-02"
"1603.00155","Tomohiro Taniguchi","Tomohiro Taniguchi and Hitoshi Kubota","Instability analysis of spin torque oscillator with an in-plane
  magnetized free layer and a perpendicularly magnetized pinned layer","13 pages, 6 figures","Phys. Rev. B 93, 174401 (2016)","10.1103/PhysRevB.93.174401",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the theoretical conditions to excite a stable self-oscillation in a
spin torque oscillator with an in-plane magnetized free layer and a
perpendicularly magnetized pinned layer in the presence of magnetic field
pointing in an arbitrary direction. The linearized Landau-Lifshitz-Gilbert
(LLG) equation is found to be inapplicable to evaluate the threshold between
the stable and self-oscillation states because the critical current density
estimated from the linearized equation is considerably larger than that found
in the numerical simulation. We derive a theoretical formula of the threshold
current density by focusing on the energy gain of the magnetization from the
spin torque during a time shorter than a precession period. A good agreement
between the derived formula and the numerical simulation is obtained. The
condition to stabilize the out-of-plane self-oscillation above the threshold is
also discussed.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 05:59:19 GMT""},{""version"":""v2"",""created"":""Thu, 5 May 2016 01:37:24 GMT""}]","2016-05-06"
"1603.00156","Juzar Thingna Dr","Juzar Thingna, Daniel Manzano and Jianshu Cao","Dynamical signatures of molecular symmetries in nonequilibrium quantum
  transport","10 pages + 3 page supplementary material. Comments are welcome","Scientific Reports 6, 28027 (2016)","10.1038/srep28027",,"cond-mat.stat-mech cond-mat.mes-hall quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Symmetries play a crucial role in ubiquitous systems found in Nature. In this
work, we propose an elegant approach to detect symmetries by measuring quantum
currents. Our detection scheme relies on initiating the system in an
anti-symmetric initial condition, with respect to the symmetric sites, and
using a probe that acts like a local noise. Depending on the position of the
probe the currents exhibit unique signatures such as a quasi-stationary plateau
indicating the presence of meta-stability and multi-exponential decays in case
of multiple symmetries. The signatures are sensitive to the probe and vanish
completely when the timescale of the coherent system dynamics is much longer
than the timescale of the probe. These results are demonstrated using a
$4$-site model and an archetypal example of the para-benzene ring and are shown
to be robust under a weak disorder.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 06:11:06 GMT""},{""version"":""v2"",""created"":""Mon, 20 Jun 2016 12:21:27 GMT""}]","2016-06-21"
"1603.00157","Jingwei Li","Jingwei Li and Yunxin Zhang","Existence and uniqueness of solution of the differential equation
  describing the TASEP-LK coupled transport process","This paper has a newer version. Because of my mistake, I submit it
  twice with the new identifier as arXiv:1905.12235",,,,"math.AP math.CA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper, the existence and uniqueness of solution of a specific
differential equation is studied. This equation originates from the description
of a coupled process by totally asymmetric simple exclusion process (TASEP) and
Langmuir kinetics (LK). In the fields of physics and biology, the properties of
the TASEP-LK coupled process have been extensively studied by Monte Carlo
simulations and numerical calculations, as well as detailed experiments.
However, so far, no rigorous mathematical analysis has been given to the
corresponding differential equations, especially their existence and uniqueness
of solution. In this paper, using the upper and lower solution method, the
existence of solution of the steady state equation is obtained. Then using a
generalized maximum principle, we show that the solution constructed from the
upper and lower solution method is actually the unique solution in Câ space.
Moreover, the existence and uniqueness of solution of the time dependent
differential equation are also obtained in one specific space X\b{eta}. Our
results imply that the previous results obtained by numerical calculations and
Monte Carlo simulations are theoretically correct, especially the most
important phase diagram of particle density along the travel track under
different model parameters. The study in this paper provides theoretical
foundations for the analysis of TASEP-LK coupled process. At the same time, the
methods used in this paper may be instructive for studies about the more
general cases of the TASEP-LK process, such as the one with multiple travel
tracks or the one with multiple particle species.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 06:14:04 GMT""},{""version"":""v2"",""created"":""Thu, 30 May 2019 01:11:33 GMT""},{""version"":""v3"",""created"":""Fri, 8 Jul 2022 03:05:58 GMT""}]","2022-07-11"
